,code,name,mbrg,nprg,nav,targ,epsg,seg
701,300057,万顺股份,1.9319,52.8249,2.8408,0.8087,14.8766,2.7699
702,600330,天通股份,28.5405,52.7745,2.7932,9.3486,43.0108,2.7932
703,002002,鸿达兴业,61.6211,52.5271,-7.7736,9.5132,-40.9567,-7.9806
704,002611,东方精工,18.4279,52.2844,57.2632,23.5628,36.3636,66.8904
705,000533,万家乐,5.0384,52.2798,-2.6697,-21.7615,83.3333,15.1683
706,600206,有研新材,47.0518,52.2182,1.94,4.7298,50.0,1.9494
707,002204,大连重工,-9.9972,52.1876,0.2686,-4.274,-50.0,0.5426
708,002445,中南文化,19.6759,52.0752,70.0441,72.493,57.8947,70.9626
709,002195,二三四五,18.4832,51.9921,49.5027,52.6752,-31.25,49.4366
710,300731,科创新源,22.1175,51.9854,19.9253,25.2032,40.678,17.7656
711,002329,皇氏集团,45.1769,51.9651,4.3265,16.8162,50.8261,5.7235
712,603368,柳州医药,16.1615,51.8606,137.9579,45.8525,26.4865,140.0048
713,600419,天润乳业,48.6957,51.6792,13.2955,8.0476,38.1818,11.8267
714,002150,通润装备,10.4986,51.6453,68.7337,51.7113,44.4444,69.8204
715,300299,富春股份,19.6078,51.4646,7.0846,28.4215,38.0952,6.8731
716,001979,招商蛇口,29.1542,51.4543,25.1956,18.887,37.4532,21.0215
717,600415,小商品城,23.5135,51.4019,6.4118,-8.3974,46.1538,7.0418
718,600888,新疆众和,-27.2773,51.2859,0.865,8.2784,59.2208,0.918
719,300621,维业股份,19.3428,51.2072,15.1847,-1.9667,45.9459,15.1847
720,603133,碳元科技,40.6017,51.0928,11.4394,33.7686,51.4286,11.4394
721,002042,华孚时尚,29.8847,51.0226,13.0581,17.0376,45.0,9.064
722,002753,永东股份,26.6851,50.787,7.227,8.4112,-9.963,7.227
723,601116,三江购物,-5.9992,50.6861,1.2157,-4.4621,50.6732,1.2157
724,603458,勘设股份,3.5659,50.6022,18.1229,-2.3028,49.5652,18.1229
725,300241,瑞丰光电,28.0611,50.5954,55.8576,59.9464,49.5043,55.8205
726,002850,科达利,28.4506,50.5754,52.5786,46.3112,51.0204,42.3037
727,002688,金河生物,19.6101,50.5162,50.2222,41.2229,-45.8333,44.5616
728,300017,网宿科技,51.6726,50.4661,192.6257,147.0993,36.2679,192.438
729,603027,千禾味业,23.6174,50.4387,90.4651,41.7793,20.3644,90.4651
730,600461,洪城水业,91.0898,50.4016,62.1487,40.9466,-47.3684,51.6397
731,002343,慈文传媒,113.3402,50.3834,27.8709,36.7713,21.0526,26.6647
732,603306,华懋科技,31.5603,50.2727,20.5569,23.2663,0.0,20.5569
733,601689,拓普集团,30.9427,50.2682,6.7781,19.773,43.9394,6.8315
734,603665,康隆达,16.731,50.1728,6.6415,-0.2888,50.6024,6.0555
735,002456,欧菲科技,44.5927,49.8455,33.1252,45.8459,49.8261,33.1256
736,002672,东江环保,10.2697,49.8377,20.0699,22.4964,58.9744,19.4589
737,600872,中炬高新,14.4786,49.6971,10.3808,8.5727,46.5528,11.3477
738,002774,快意电梯,4.6837,49.6481,13.5684,4.6989,49.2754,13.5572
739,300009,安科生物,33.576,49.4158,12.7902,40.2451,2.25,11.6724
740,300468,四方精创,22.2142,49.3592,9.7305,22.2593,29.8246,9.7305
741,601677,明泰铝业,19.0616,49.3481,7.5195,6.7943,40.4762,7.4496
742,300018,中元股份,32.4954,49.3243,6.7694,4.953,-38.8889,6.1758
743,000507,珠海港,-10.9526,49.2513,4.2661,4.5039,32.5301,3.5505
744,000821,京山轻机,24.7685,49.1229,5.2608,6.2935,50.0,4.8847
745,601966,玲珑轮胎,20.4278,49.1064,83.4685,8.3232,35.2941,83.5992
746,002891,中宠股份,22.0182,48.9475,24.3091,22.704,21.6216,25.6223
747,603129,春风动力,16.7351,48.8873,26.1994,15.7589,23.9437,26.1994
748,600318,新力金融,-14.1113,48.8216,11.6571,-15.4672,116.129,11.9559
749,300642,透景生命,36.5066,48.6282,50.0857,47.5447,48.6301,50.0857
750,300693,盛弘股份,45.816,48.497,36.5451,22.5116,27.3973,36.5451
751,600895,张江高科,-13.7034,48.4398,7.0026,2.7533,51.6129,9.13
752,002866,传艺科技,44.6168,48.371,29.0712,17.1954,44.8276,29.0712
753,600105,永鼎股份,14.3177,48.3009,25.425,21.9982,-32.5,15.5895
754,000751,锌业股份,14.2051,48.0675,6.6963,13.7815,58.3333,6.6363
755,600312,平高电气,52.1236,47.8616,46.928,48.3055,27.9582,47.2782
756,002699,美盛文化,55.1472,47.7341,197.521,163.837,41.3793,196.194
757,600559,老白干酒,4.3894,47.7084,4.1755,14.3375,-53.7037,4.1755
758,300588,熙菱信息,33.7301,47.527,76.9323,38.4804,49.8681,77.0862
759,300365,恒华科技,53.9879,47.4743,17.2387,39.5707,54.3478,15.8253
760,000957,中通客车,30.1268,47.4379,20.6592,14.4946,-37.3418,20.9819
761,002249,大洋电机,38.536,47.3948,131.1169,90.8019,15.0,139.1235
762,300664,鹏鹞环保,-13.8163,47.3666,14.6688,-4.992,49.6583,15.0992
763,002750,龙津药业,23.2616,47.3393,11.853,8.7029,-27.8871,11.8458
764,300088,长信科技,114.2381,47.3225,5.2378,49.4833,42.8571,6.5611
765,002849,威星智能,44.6638,47.1486,18.8872,14.6148,45.4545,18.8872
766,300385,雪浪环境,20.1511,47.1094,12.1473,15.0551,56.8428,10.9509
767,300285,国瓷材料,28.3515,47.0994,101.5478,88.1802,32.3529,111.0192
768,600811,东方集团,2.073,47.0567,83.9343,124.1871,-16.2429,86.6575
769,002668,奥马电器,7.2088,46.9817,23.6103,23.1297,14.2857,18.4419
770,300415,伊之密,21.3498,46.974,10.2011,25.7025,50.0,9.723
771,002246,北化股份,-14.9967,46.8041,6.524,3.6093,53.8462,6.6716
772,002086,东方海洋,4.759,46.7375,2.1609,1.9999,-43.7658,2.1255
773,600687,刚泰控股,20.561,46.7179,9.5143,22.5433,3.4161,8.3449
774,603365,水星家纺,6.7974,46.6827,18.2958,9.4969,23.75,18.2958
775,002881,美格智能,23.4634,46.6745,25.751,9.1557,45.0,25.751
776,300252,金信诺,31.5676,46.5898,158.4274,73.338,38.2353,162.4776
777,002747,埃斯顿,40.4032,46.4634,193.9037,153.0358,-40.0,191.5559
778,002368,太极股份,6.928,46.4566,11.6886,30.9119,49.6834,12.1583
779,300166,东方国信,37.2286,46.4413,117.165,74.5486,29.2683,113.3513
780,002616,长青集团,19.1193,46.4376,22.0677,12.1013,48.7298,23.8667
781,603660,苏州科达,18.5532,46.3678,82.2133,51.5369,42.2514,82.1431
782,300097,智云股份,42.9928,46.272,7.1361,3.7093,46.5116,10.09
783,002680,长生生物,27.9559,46.2342,8.9981,9.2887,-54.8517,8.5055
784,300141,和顺电气,34.9435,46.2286,2.8126,11.5968,28.5714,1.8822
785,002522,浙江众成,11.3755,46.2087,14.9372,13.9381,50.0,5.0656
786,300138,晨光生物,68.8859,46.1135,6.8522,25.1664,-7.2229,6.1087
787,300373,扬杰科技,42.7236,46.0417,138.3472,87.0582,42.4242,139.2807
788,002614,奥佳华,21.9257,45.8953,9.5551,12.0614,39.3939,9.0959
789,002824,和胜股份,9.0161,45.8704,14.8614,16.8486,45.614,14.8614
790,603535,嘉诚国际,19.6213,45.8548,16.8844,4.7974,43.75,17.1278
791,002887,绿茵生态,16.8502,45.8106,31.4384,21.2461,46.4286,31.4717
792,002508,老板电器,27.5646,45.7593,30.2865,27.624,-3.4682,30.2557
793,600057,象屿股份,98.6987,45.5723,22.3196,29.9321,28.5714,10.8105
794,600335,国机汽车,-21.1629,45.4568,25.7047,-23.1461,-17.4582,27.5813
795,002573,清新环境,49.66,45.4078,32.3303,71.4638,46.6919,25.4212
796,603579,荣泰健康,25.4958,45.3725,46.1595,60.7861,44.8529,45.7609
797,000153,丰原药业,30.8429,45.2634,-2.6574,8.0291,41.4258,0.1821
798,002434,万里扬,89.2004,45.219,133.5267,62.4578,-26.8293,141.1758
799,603477,振静股份,8.8953,45.1401,16.2554,13.2857,39.1304,16.5509
800,000656,金科股份,66.1743,45.1266,46.9036,14.3338,3.7037,55.6433
801,002376,新北洋,35.0279,45.0534,26.7547,26.4091,48.0,25.8589
802,603993,洛阳钼业,65.5906,44.9618,92.7234,185.4447,20.0,7.9787
803,603505,金石资源,29.498,44.9428,11.8003,11.0367,47.3684,12.1539
804,300692,中环环保,20.3283,44.9276,13.6545,4.2118,16.0,11.5318
805,300148,天舟文化,43.2968,44.9002,128.8082,137.0737,4.7619,125.0999
806,603319,湘油泵,19.8873,44.709,65.3339,22.5385,41.0938,65.3339
807,000529,广弘控股,7.2822,44.6451,8.5225,9.4419,38.4615,8.9494
808,600467,好当家,7.3822,44.552,1.1312,3.566,-40.0,1.0979
809,002361,神剑股份,19.8923,44.5109,7.2976,10.7539,-33.3333,7.2991
810,300503,昊志机电,49.5528,44.5042,51.0101,59.2069,13.7931,51.0101
811,300443,金雷风电,-3.7668,44.4805,68.177,67.9775,-34.296,68.177
812,300637,扬帆新材,0.2859,44.3305,10.0332,-5.3109,45.6522,10.0332
813,002295,精艺股份,26.3098,44.2685,1.6222,22.6038,35.6877,1.6222
814,300623,捷捷微电,37.3332,44.2424,19.4848,24.7677,44.3478,19.4848
815,000517,荣安地产,53.6415,44.2252,1.4743,39.977,44.4444,1.4743
816,002390,信邦制药,23.3812,44.1156,142.9744,65.984,7.604,149.8976
817,603277,银都股份,22.0722,44.0608,61.3829,44.0509,44.0,61.3829
818,000850,华茂股份,1.8139,44.0551,-12.3523,-9.0563,11.1111,-12.5244
819,300539,横河模具,6.7362,44.041,67.9049,16.7457,27.027,71.0152
820,300100,双林股份,33.6334,44.0221,21.6382,35.8511,32.2581,19.558
821,002775,文科园林,45.0486,44.0032,11.6475,22.895,-37.8616,11.6475
822,000980,众泰汽车,4.1599,43.9291,3.6697,20.665,45.4545,3.6673
823,002285,世联行,33.1037,43.9125,17.1168,5.2193,-2.6316,17.9971
824,300053,欧比特,44.0102,43.9091,56.2709,69.0442,-45.283,57.1549
825,300249,依米康,10.9333,43.8418,4.3964,37.8774,57.75,-0.2328
826,600755,厦门国贸,52.7199,43.8381,98.7824,40.2545,58.9744,93.5625
827,002135,东南网架,10.4392,43.8327,2.0228,-4.7078,20.0,1.8466
828,600735,新华锦,-0.5784,43.7186,11.6641,11.9313,42.171,10.1572
829,002695,煌上煌,5.7986,43.7165,4.1242,4.7006,-62.5,3.8542
830,600166,福田汽车,36.8691,43.6417,1.6799,26.1046,-38.4615,1.994
831,600297,广汇汽车,44.5274,43.6401,31.2878,47.6815,29.3729,12.3119
832,002436,兴森科技,38.7042,43.5887,8.0266,12.0029,-55.1724,7.1364
833,000900,现代投资,46.1554,43.5362,12.4077,17.7545,45.0,10.9199
834,300494,盛天网络,43.5058,43.4457,13.7841,11.1527,-45.8824,13.7841
835,300291,华录百纳,36.6057,43.2751,64.2247,51.8109,36.6048,64.3862
836,603223,恒通股份,7.1015,43.2585,9.8313,5.3851,14.2857,8.5445
837,000889,茂业通信,-18.1062,43.1963,9.0831,-11.8845,43.1984,9.0831
838,002416,爱施德,-2.493,43.0898,20.7209,-5.3552,31.9858,17.9568
839,603108,润达医疗,32.9137,43.0307,139.315,142.5267,-62.3853,129.1353
840,603131,上海沪工,8.8135,42.8567,85.2813,72.3699,21.5385,85.2813
841,603609,禾丰牧业,22.4237,42.8365,13.583,25.7058,34.2105,12.9169
842,300422,博世科,64.2586,42.7351,176.0996,120.4875,39.8857,170.0729
843,603686,龙马环卫,44.7959,42.6049,20.4709,44.4823,31.6667,15.2432
844,600076,康欣新材,26.8388,42.4654,15.2652,-0.9876,-17.6758,15.11
845,600988,赤峰黄金,32.7401,42.4013,16.148,12.0937,32.3529,15.8058
846,601007,金陵饭店,13.4445,42.3573,1.8922,-5.5758,-16.2651,-0.0744
847,002620,瑞和股份,33.8933,42.3513,102.7726,74.9233,33.5185,84.2451
848,300001,特锐德,103.4825,42.351,10.4132,83.3249,56.25,10.1552
849,300293,蓝英装备,-19.7697,42.2891,-1.5151,-33.6632,49.2537,-1.5755
850,603787,新日股份,-14.2117,42.2598,6.163,11.758,38.8889,7.6681
851,002317,众生药业,7.273,42.2329,62.3179,26.7358,34.1463,64.6994
852,603968,醋化股份,7.0704,42.1954,16.3889,4.1523,26.3158,16.3889
853,603959,百利科技,70.7982,42.1462,89.8715,58.854,17.7778,89.8715
854,002735,王子新材,7.3638,42.1313,7.0194,9.0218,39.3939,6.6672
855,300144,宋城演艺,56.0464,41.9899,14.83,8.3055,37.7778,14.3076
856,600418,江淮汽车,13.1606,41.9823,53.0789,26.5033,22.0339,63.9144
857,603038,华立股份,15.0593,41.8654,16.7345,16.6939,41.4286,16.7345
858,002644,佛慈制药,10.8891,41.8617,4.6148,49.4926,31.2431,4.6148
859,002050,三花智控,9.8751,41.6653,14.4809,4.4674,41.1765,14.4167
860,002631,德尔未来,34.0052,41.6236,-4.8831,9.023,38.0952,-6.0021
861,603997,继峰股份,39.8294,41.5623,15.5752,24.1411,34.0909,14.615
862,000756,新华制药,11.6187,41.5265,4.7995,5.1348,50.0,5.5281
863,002016,世荣兆业,6.2221,41.5016,5.1235,42.6095,41.6157,5.52
864,002103,广博股份,12.7703,41.498,5.0188,21.7779,-16.129,5.2648
865,002322,理工环科,53.137,41.4467,3.8675,-0.0259,8.5714,3.9147
866,300174,元力股份,10.9121,41.2176,5.5864,24.1744,37.8414,5.5413
867,300448,浩云科技,17.0204,41.2096,20.348,32.16,-51.1111,15.9016
868,002586,围海股份,15.5914,41.1088,3.9835,25.5384,44.4444,4.2905
869,002572,索菲亚,41.7501,41.0706,64.7473,69.2337,42.3077,68.7345
870,300248,新开普,33.9009,41.0613,47.6844,34.8593,33.3333,48.1733
871,300715,凯伦股份,23.3496,41.0573,35.7386,68.6471,36.3636,35.7386
872,002823,凯中精密,26.8068,41.037,124.2809,76.2401,38.0952,124.2809
873,600220,江苏阳光,2.0793,41.0263,7.6455,6.1239,37.3397,8.4895
874,002560,通达股份,28.4946,40.9904,5.3227,11.0597,-51.2195,6.4911
875,002271,东方雨虹,31.9805,40.8208,22.5659,45.5697,37.0787,22.3318
876,300109,新开源,37.8404,40.7781,5.4791,5.9813,9.3023,5.416
877,300351,永贵电器,86.9134,40.671,145.5359,142.3793,32.1974,148.7484
878,603779,威龙股份,5.9777,40.6176,47.6916,3.2323,17.8571,47.6916
879,002318,久立特材,-0.8533,40.5531,5.0753,6.342,33.3333,6.2143
880,002380,科远股份,21.3183,40.3151,100.0203,79.3603,20.0,100.7398
881,002772,众兴菌业,22.0008,40.2858,120.8708,91.0346,-44.2955,121.3771
882,601567,三星医疗,18.3659,40.2689,124.2371,56.7836,20.0,125.4162
883,603788,宁波高发,28.7501,40.1523,16.5596,17.1114,34.5238,13.4628
884,603200,上海洗霸,21.3582,40.0297,18.9938,15.7753,40.0261,18.9938
885,603730,岱美股份,18.0156,39.9759,23.4423,14.5633,39.7727,23.5113
886,002332,仙琚制药,0.9468,39.9713,3.925,5.2864,20.0,3.9819
887,601877,正泰电器,67.6681,39.9281,97.6432,191.9294,-1.5038,99.5459
888,002450,康得新,23.7737,39.8683,69.3217,43.865,-38.9872,69.756
889,600602,云赛智联,36.5802,39.859,8.2317,12.7861,43.2,6.6617
890,300259,新天科技,32.9735,39.8425,101.5189,98.3542,29.4118,94.6693
891,603357,设计总院,13.6766,39.6647,26.6887,21.0173,37.931,26.6887
892,002662,京威股份,33.0887,39.607,9.5158,30.3874,41.6667,9.448
893,600634,富控互动,27.1808,39.5237,53.2632,-10.2929,42.8571,15.7491
894,000158,常山北明,23.2802,39.5114,5.7271,17.0202,16.6667,5.7108
895,300640,德艺文创,4.8053,39.4926,17.1029,10.8532,39.488,17.1029
896,000069,华侨城A,10.0656,39.4332,14.0836,26.9626,31.7896,14.7858
897,300207,欣旺达,24.4208,39.3923,26.0643,45.8262,-32.0755,26.7521
898,603181,皇马科技,8.7575,39.294,20.5251,5.3611,-20.0,20.5251
899,600111,北方稀土,-21.9222,39.2843,-1.0873,7.4566,-72.1293,-0.2313
900,300231,银信科技,56.5098,39.2012,25.3637,52.4715,36.5616,25.3637
901,603338,浙江鼎力,44.9767,39.1527,17.6826,25.2401,30.1205,18.455
902,300425,环能科技,48.0816,39.1031,39.1753,46.3783,14.7059,30.236
903,603808,歌力思,35.5294,39.0749,19.5882,37.7504,-24.2315,14.8901
904,300645,正元智慧,13.6157,39.0684,15.1851,11.9776,37.3134,16.008
905,603599,广信股份,13.3302,39.0554,7.8877,11.1962,-37.6623,7.8877
906,300673,佩蒂股份,10.6911,38.9077,15.6582,17.3054,34.0,15.776
907,300020,银江股份,-14.4547,38.8937,12.0243,15.6283,27.7778,11.9289
908,002845,同兴达,38.7152,38.816,26.6132,77.0585,38.7755,26.6132
909,603037,凯众股份,30.2739,38.8109,9.3281,21.3267,38.3178,9.1337
910,000530,大冷股份,10.6985,38.6502,22.2383,22.0701,-13.8889,22.6691
911,002372,伟星新材,20.9354,38.4578,14.7806,26.5505,4.7619,14.7806
912,600668,尖峰集团,5.3394,38.4525,9.8209,10.0044,42.931,10.1273
913,300671,富满电子,20.647,38.4442,17.3496,27.6796,41.6667,17.0392
914,000989,九芝堂,206.7997,38.4102,9.2274,7.3131,-27.1845,9.2268
915,300314,戴维医疗,20.7455,38.3488,7.2569,11.4587,37.5,7.2569
916,300658,延江股份,28.958,38.347,41.1579,34.4079,40.0,41.3851
917,603661,恒林股份,12.604,38.346,66.2406,18.4601,39.1304,68.7141
918,300099,精准信息,39.5552,38.3439,98.1059,93.4376,-50.4587,99.7145
919,300632,光莆股份,22.9319,38.3386,17.7804,23.5964,38.264,17.7804
920,601801,皖新传媒,15.3797,38.2742,48.7027,38.9559,-34.1176,49.0156
921,603345,安井食品,16.9951,38.2283,21.4481,17.1817,37.9747,21.4481
922,300054,鼎龙股份,24.432,38.1875,66.4785,67.9666,41.6667,74.145
923,000735,罗牛山,22.0656,38.0796,93.5027,37.3574,6.8116,99.342
924,600240,华业资本,11.1434,38.0772,23.3988,-3.7721,38.7097,23.4528
925,300193,佳士科技,12.9086,37.9214,6.7422,8.4885,29.5082,6.5929
926,600731,湖南海利,6.9679,37.9099,3.5236,-1.8986,2.381,1.989
927,601992,金隅股份,16.6484,37.891,49.1387,59.39,-40.4762,16.0636
928,600853,龙建股份,12.8576,37.8116,2.9344,23.0491,47.1698,2.6201
929,603355,莱克电气,9.3416,37.7019,16.308,36.9686,31.5789,16.5715
930,002836,新宏泽,10.0541,37.6839,55.9958,59.8046,37.7049,55.9958
931,603289,泰瑞机器,26.3956,37.673,16.7073,22.538,37.1429,16.7073
932,300505,川金诺,18.4711,37.6546,72.65,48.7151,10.6167,72.65
933,600525,长园集团,40.5375,37.6318,33.1782,67.2041,3.9216,32.2538
934,300630,普利制药,22.2788,37.625,20.1287,19.8622,38.1818,20.1287
935,000591,太阳能,19.3704,37.6016,85.2691,30.9239,-19.2308,87.6013
936,600704,物产中大,13.4562,37.5744,7.5134,4.9362,11.6667,7.2456
937,600183,生益科技,12.1952,37.5648,10.3892,7.6046,36.8421,7.8975
938,600362,江西铜业,8.8952,37.393,2.0684,-2.6418,27.7778,1.5063
939,600664,哈药股份,-10.9063,37.3188,10.8927,9.3472,6.6667,11.3374
940,300108,吉药控股,10.0389,37.2849,8.8928,10.1107,-2.6316,8.7964
941,300601,康泰生物,21.9107,37.2353,13.5804,20.023,35.2941,13.5804
942,600365,通葡股份,25.1333,37.2035,-2.9697,5.5957,0.0,-0.5707
943,002121,科陆电子,39.8192,37.1565,14.6733,18.5271,-47.6842,14.1565
944,002786,银宝山新,17.4843,37.0507,9.4284,12.7042,-67.5,9.0627
945,002340,格林美,53.1296,37.044,6.1755,19.6555,-30.7692,4.8862
946,002138,顺络电子,31.6069,36.9035,10.6607,24.7467,33.3333,10.7032
947,002590,万安科技,32.0286,36.8434,109.6026,53.2574,22.7273,111.4769
948,002223,鱼跃医疗,25.139,36.7906,131.2691,98.4855,29.0323,132.0374
949,600566,济川药业,24.1533,36.7792,35.9285,39.1081,32.9545,37.0825
950,000910,大亚圣象,-14.9195,36.7781,24.9871,-8.3979,70.0,26.5104
951,300706,阿石创,40.3285,36.7689,21.6074,34.6399,19.6078,21.6074
952,600028,中国石化,-4.3575,36.5063,5.97,3.8444,43.985,5.458
953,300603,立昂技术,30.6817,36.4672,15.2824,34.4261,35.2941,15.2824
954,002056,横店东磁,19.0015,36.4567,12.1411,13.408,-31.6456,12.0799
955,000018,神州长城,16.3237,36.4024,42.9458,98.7866,-81.3333,38.6577
956,300258,精锻科技,28.6579,36.2787,12.6388,13.3686,-9.147,12.6388
957,600590,泰豪科技,11.8643,36.1914,21.4384,19.9786,18.75,22.679
958,600933,爱柯迪,23.6592,36.1816,47.4792,44.9131,30.1887,47.6413
959,601886,江河集团,-5.6757,36.1412,15.0999,13.5161,11.1111,12.1155
960,600597,光明乳业,4.3026,36.1141,17.0392,4.0979,35.2941,10.014
961,603725,天安新材,28.7869,36.0571,17.3139,22.7569,35.4167,17.3139
962,002462,嘉事堂,33.8025,36.0565,33.296,25.3559,24.0044,38.4115
963,002023,海特高新,15.4531,35.9129,10.3062,30.4927,-16.6667,10.7281
964,300625,三雄极光,2.7049,35.888,3.7275,4.0093,36.0465,3.7275
965,000503,海虹控股,11.8693,35.8634,2.4075,0.7055,21.4008,3.3094
966,002873,新天药业,21.3208,35.8459,23.372,10.0485,35.846,23.372
967,002472,双环传动,24.7183,35.8396,5.6622,2.6023,-42.8571,5.6622
968,600874,创业环保,1.2646,35.8301,8.337,5.8869,34.7826,7.7994
969,002531,天顺风能,5.3469,35.8027,101.9506,70.9882,-27.027,103.2753
970,600653,申华控股,22.2524,35.7825,26.7194,11.5152,15.8416,31.6965
971,300265,通光线缆,48.3952,35.6613,8.9915,54.892,37.037,8.9889
972,603798,康普顿,15.4654,35.5658,129.2672,77.8825,9.009,129.2672
973,000732,泰禾集团,39.9283,35.5398,27.2309,45.5088,11.1841,33.8795
974,300675,建科院,23.3952,35.5393,9.3971,18.9839,35.1721,9.3933
975,002320,海峡股份,10.1389,35.403,13.7975,14.6967,32.1429,13.8389
976,300514,友讯达,30.4784,35.358,18.4967,24.6984,33.5395,18.4967
977,300696,爱乐达,13.3625,35.2988,23.6153,40.5808,29.4118,23.6153
978,300456,耐威科技,97.0803,35.2563,141.0403,167.1515,-46.4762,135.2187
979,300451,创业软件,28.7986,35.0645,26.2016,27.5394,-62.1951,21.0974
980,002036,联创电子,108.7725,34.983,13.9174,34.8691,-20.0,13.399
981,300709,精研科技,56.1397,34.9603,54.554,67.8259,35.3591,54.554
982,002543,万和电气,18.3028,34.8821,3.6154,19.6073,35.1213,3.6493
983,603311,金海环境,16.5752,34.8796,10.822,2.3685,21.4286,11.5241
984,000652,泰达股份,61.8943,34.8484,11.1153,12.2618,6.3731,12.4908
985,000681,视觉中国,35.475,34.7901,10.4699,27.1988,33.2753,10.3988
986,002619,艾格拉斯,15.0013,34.7607,6.6829,5.3055,-54.2373,6.6829
987,603077,和邦生物,20.9564,34.6557,63.7088,15.4531,28.5714,66.3007
988,600201,生物股份,21.7017,34.5377,81.4111,70.4836,30.5882,81.2357
989,300418,昆仑万维,35.5215,34.534,18.6946,62.1725,27.027,17.6121
990,603118,共进股份,0.1622,34.5111,83.7932,49.499,20.4545,83.7461
991,600172,黄河旋风,29.9769,34.4748,7.5373,14.8281,16.4213,7.4273
992,300240,飞力达,6.9796,34.4697,6.0092,20.2851,0.0,6.8095
993,300078,思创医惠,27.7882,34.4393,57.9045,20.3021,32.3529,58.6695
994,002446,盛路通信,27.0985,34.4069,6.319,11.1018,12.5,6.2341
995,300677,英科医疗,18.5452,34.3235,21.0056,44.7846,18.0,21.0056
996,603801,志邦股份,32.1081,34.3011,27.6158,37.8081,34.3002,27.6158
997,002858,力盛赛车,9.6691,34.2913,14.4211,13.4069,32.6923,14.3489
998,000915,山大华特,25.2853,34.223,16.0609,19.2849,29.4118,16.5095
999,300046,台基股份,45.7029,34.1296,0.3832,26.2998,34.1078,0.3832
1000,300429,强力新材,31.4385,33.9935,59.6484,66.5465,-60.1072,59.787
1001,600173,卧龙地产,-8.3028,33.8505,2.7436,-6.5165,33.6134,2.7286
1002,603919,金徽酒,8.0232,33.8106,113.7081,21.8511,7.5949,113.7081
1003,603019,中科曙光,19.061,33.7511,108.7335,32.6777,-38.9831,116.8562
1004,000838,财信发展,156.9466,33.5325,5.4628,1.5917,-74.163,6.1375
1005,002777,久远银海,17.2548,33.5023,9.2076,18.6478,2.1053,8.8738
1006,600379,宝光股份,14.4552,33.3414,8.1401,-14.9826,31.6151,8.3365
1007,002831,裕同科技,29.2037,33.3037,97.0991,69.5361,32.9104,96.914
1008,000963,华东医药,16.8096,33.2629,135.6158,26.62,18.5771,144.981
1009,000031,中粮地产,33.5245,33.1831,1.8188,10.7649,0.0,-1.4458
1010,002492,恒基达鑫,36.7463,33.0821,3.5128,1.4389,29.9842,3.7364
1011,300672,国科微,33.2181,33.0733,9.1895,11.9956,10.9091,9.4381
1012,300667,必创科技,39.4114,33.0072,24.9382,32.0212,31.25,24.9382
1013,002752,昇兴股份,5.8237,32.9846,10.5888,7.4894,-12.1212,10.0241
1014,603611,诺力股份,13.9821,32.8892,51.3148,88.4142,33.8235,49.8192
1015,600377,宁沪高速,5.0218,32.7126,8.2869,-0.5304,33.4807,8.4664
1016,002455,百川股份,-10.5539,32.7108,4.4907,3.1726,30.7692,4.4907
1017,603566,普莱柯,21.9526,32.6367,10.7467,15.5032,-40.404,10.7467
1018,002007,华兰生物,31.4525,32.5371,14.1857,15.6402,-17.2094,15.3084
1019,603018,中设集团,42.5069,32.5096,10.8255,17.0179,-34.4156,9.0511
1020,002757,南兴装备,8.2571,32.4345,7.7216,11.4816,18.6365,7.7216
1021,603167,渤海轮渡,3.4987,32.3152,7.2913,3.7925,30.2057,6.3292
1022,002044,美年健康,46.6518,32.274,10.5628,33.6686,-44.0,8.3837
1023,002479,富春环保,-6.1724,32.2192,2.4211,3.2528,29.6529,4.588
1024,002385,大北农,4.6145,32.1356,8.3072,10.1729,-21.4286,7.3304
1025,603006,联明股份,34.9516,32.123,15.1418,19.5473,-33.9806,15.1418
1026,603183,建研院,0.0386,32.1165,20.0875,14.7316,22.0588,20.0875
1027,002523,天桥起重,35.1394,32.0741,5.788,7.5847,-23.5294,4.5894
1028,603387,基蛋生物,33.5251,32.0015,27.6845,32.3125,32.0755,27.6155
1029,002555,三七互娱,12.6934,31.9974,27.4387,38.1308,-11.5517,26.9496
1030,002870,香山股份,2.8165,31.9471,21.9389,-0.0774,31.5789,21.9389
1031,603600,永艺股份,23.4355,31.8326,13.8002,17.6167,29.0323,12.7129
1032,000997,新大陆,16.3745,31.8243,9.2347,30.835,35.1351,11.8756
1033,002160,常铝股份,29.4596,31.8213,35.0222,21.0521,13.0,35.0351
1034,002884,凌霄泵业,6.5419,31.8174,0.8399,4.0186,31.6327,0.8399
1035,300342,天银机电,22.6139,31.7466,38.5835,40.17,-5.4545,42.3648
1036,300432,富临精工,36.3306,31.7331,283.3098,234.6438,10.8669,283.3098
1037,000058,深赛格,-9.3252,31.7329,4.6517,-2.5389,44.926,4.9538
1038,002907,华森制药,17.5462,31.6688,26.1705,20.9588,29.6441,26.1705
1039,603335,迪生力,-2.0401,31.668,18.997,13.2502,30.0,18.8915
1040,000599,青岛双星,64.6029,31.6203,4.0577,22.7559,55.5556,3.4927
1041,300067,安诺其,45.486,31.619,9.8555,5.1729,25.0,10.3913
1042,300134,大富科技,16.8207,31.5824,130.2393,79.1734,20.0,131.6595
1043,002871,伟隆股份,1.4709,31.5575,19.5611,15.5835,32.0513,19.5611
