,code,name,year,report_date,divi,shares
190,600285,羚锐制药,2016,2017-04-28,1.5,0.0
191,600257,大湖股份,2016,2017-04-28,0.2,0.0
192,600233,圆通速递,2016,2017-04-28,1.5,0.0
193,600215,长春经开,2016,2017-04-28,0.1,0.0
194,600200,江苏吴中,2016,2017-04-28,0.3,0.0
195,600157,永泰能源,2016,2017-04-28,0.1,0.0
196,600128,弘业股份,2016,2017-04-28,0.5,0.0
197,600119,长江投资,2016,2017-04-28,1.4,0.0
198,600108,亚盛集团,2016,2017-04-28,0.0,0.0
199,600093,易见股份,2016,2017-04-28,2.7,0.0
200,600088,中视传媒,2016,2017-04-28,0.3,0.0
201,600019,宝钢股份,2016,2017-04-28,2.1,0.0
202,300633,开立医疗,2016,2017-04-27,0.3,0.0
203,603178,圣龙股份,2016,2017-04-27,1.2,0.0
204,603138,海量数据,2016,2017-04-27,1.2,3.0
205,300581,晨曦航空,2016,2017-04-27,2.1,10.0
206,603603,博天环境,2016,2017-04-27,0.9,0.0
207,603159,上海亚虹,2016,2017-04-27,3.0,0.0
208,300536,农尚环境,2016,2017-04-27,1.1,8.0
209,603189,网达软件,2016,2017-04-27,1.0,0.0
210,300587,天铁股份,2016,2017-04-27,1.3,0.0
211,601611,中国核建,2016,2017-04-27,0.7,0.0
212,603726,朗迪集团,2016,2017-04-27,4.2,0.0
213,603958,哈森股份,2016,2017-04-27,2.6,0.0
214,603628,清源股份,2016,2017-04-27,0.4,0.0
215,601858,中国科传,2016,2017-04-27,0.3,0.0
216,603015,弘讯科技,2016,2017-04-27,0.5,0.0
217,002781,奇信股份,2016,2017-04-27,0.5,0.0
218,002721,金一文化,2016,2017-04-27,0.4,0.0
219,300622,博士眼镜,2016,2017-04-27,2.0,0.0
220,002730,电光科技,2016,2017-04-27,0.3,0.0
221,300387,富邦股份,2016,2017-04-27,1.4,0.0
222,603026,石大胜华,2016,2017-04-27,6.0,0.0
223,603798,康普顿,2016,2017-04-27,5.0,10.0
224,002665,首航节能,2016,2017-04-27,0.2,0.0
225,002661,克明面业,2016,2017-04-27,2.0,0.0
226,300300,汉鼎宇佑,2016,2017-04-27,0.1,0.0
227,002653,海思科,2016,2017-04-27,4.6,0.0
228,300287,飞利信,2016,2017-04-27,0.5,0.0
229,002637,赞宇科技,2016,2017-04-27,1.5,0.0
230,002628,成都路桥,2016,2017-04-27,0.5,0.0
231,300273,和佳股份,2016,2017-04-27,0.2,0.0
232,002618,丹邦科技,2016,2017-04-27,0.1,5.0
233,002588,史丹利,2016,2017-04-27,1.0,0.0
234,002585,双星新材,2016,2017-04-27,0.2,3.0
235,300199,翰宇药业,2016,2017-04-27,1.0,0.0
236,300187,永清环保,2016,2017-04-27,0.3,0.0
237,002546,新联电子,2016,2017-04-27,0.1,0.0
238,601700,风范股份,2016,2017-04-27,1.5,0.0
239,002542,中化岩土,2016,2017-04-27,0.2,0.0
240,601928,凤凰传媒,2016,2017-04-27,1.5,0.0
241,002498,汉缆股份,2016,2017-04-27,0.4,0.0
242,002615,哈尔斯,2016,2017-04-27,2.1,5.0
243,002481,双塔食品,2016,2017-04-27,0.4,0.0
244,603811,诚意药业,2016,2017-04-27,4.1,0.0
245,603606,东方电缆,2016,2017-04-27,0.5,0.0
246,603035,常熟汽饰,2016,2017-04-27,2.5,0.0
247,002444,巨星科技,2016,2017-04-27,1.0,0.0
248,002440,闰土股份,2016,2017-04-27,3.5,0.0
249,002573,清新环境,2016,2017-04-27,1.0,0.0
250,002411,必康股份,2016,2017-04-27,0.8,0.0
251,002403,爱仕达,2016,2017-04-27,2.0,0.0
252,601669,中国电建,2016,2017-04-27,0.9,0.0
253,002380,科远股份,2016,2017-04-27,1.0,0.0
254,002373,千方科技,2016,2017-04-27,0.5,0.0
255,601985,中国核电,2016,2017-04-27,1.1,0.0
256,002339,积成电子,2016,2017-04-27,0.3,0.0
257,002335,科华恒盛,2016,2017-04-27,3.0,0.0
258,002333,罗普斯金,2016,2017-04-27,1.0,0.0
259,002313,日海通讯,2016,2017-04-27,0.3,0.0
260,002311,海大集团,2016,2017-04-27,3.0,0.0
261,300005,探路者,2016,2017-04-27,2.0,5.0
262,300064,豫金刚石,2016,2017-04-27,0.2,0.0
263,002305,南国置业,2016,2017-04-27,0.5,0.0
264,002489,浙江永强,2016,2017-04-27,0.6,0.0
265,300058,蓝色光标,2016,2017-04-27,0.7,0.0
266,002599,盛通股份,2016,2017-04-27,0.3,10.0
267,002268,卫士通,2016,2017-04-27,0.5,6.0
268,002560,通达股份,2016,2017-04-27,0.5,0.0
269,002227,奥特迅,2016,2017-04-27,0.1,0.0
270,002346,柘中股份,2016,2017-04-27,1.0,0.0
271,002204,大连重工,2016,2017-04-27,0.1,0.0
272,002197,证通电子,2016,2017-04-27,0.5,0.0
273,002705,新宝股份,2016,2017-04-27,3.5,3.0
274,002123,梦网荣信,2016,2017-04-27,1.2,0.0
275,601003,柳钢股份,2016,2017-04-27,0.3,0.0
276,002097,山河智能,2016,2017-04-27,1.0,0.0
277,002098,浔兴股份,2016,2017-04-27,0.8,0.0
278,002154,报喜鸟,2016,2017-04-27,0.1,0.0
279,002081,金螳螂,2016,2017-04-27,1.5,0.0
280,601006,大秦铁路,2016,2017-04-27,2.5,0.0
281,601199,江南水务,2016,2017-04-27,1.1,0.0
282,002275,桂林三金,2016,2017-04-27,4.0,0.0
283,002462,嘉事堂,2016,2017-04-27,1.5,0.0
284,002047,宝鹰股份,2016,2017-04-27,0.4,0.0
285,600594,益佰制药,2016,2017-04-27,0.6,0.0
286,600489,中金黄金,2016,2017-04-27,0.4,0.0
287,000913,*ST钱江,2016,2017-04-27,1.0,0.0
288,000825,太钢不锈,2016,2017-04-27,0.2,0.0
289,000692,惠天热电,2016,2017-04-27,0.4,0.0
290,000651,格力电器,2016,2017-04-27,18.0,0.0
291,000620,新华联,2016,2017-04-27,1.0,0.0
292,000601,韶能股份,2016,2017-04-27,2.0,0.0
293,000009,中国宝安,2016,2017-04-27,0.2,0.0
294,600897,厦门空港,2016,2017-04-27,10.1,0.0
295,600667,太极实业,2016,2017-04-27,0.4,0.0
296,600619,海立股份,2016,2017-04-27,1.0,0.0
297,600580,卧龙电气,2016,2017-04-27,0.3,0.0
298,600549,厦门钨业,2016,2017-04-27,2.0,0.0
299,600509,天富能源,2016,2017-04-27,1.1,0.0
300,600501,航天晨光,2016,2017-04-27,0.1,0.0
301,600351,亚宝药业,2016,2017-04-27,0.2,0.0
302,600280,中央商场,2016,2017-04-27,0.5,0.0
303,600180,瑞茂通,2016,2017-04-27,0.5,0.0
304,600161,天坛生物,2016,2017-04-27,3.0,3.0
305,002845,同兴达,2016,2017-04-26,1.0,0.0
306,300550,和仁科技,2016,2017-04-26,1.0,0.0
307,300597,吉大通信,2016,2017-04-26,0.3,0.0
308,603133,碳元科技,2016,2017-04-26,0.8,0.0
309,002842,翔鹭钨业,2016,2017-04-26,1.0,0.0
310,603032,德新交运,2016,2017-04-26,1.0,0.0
311,002832,比音勒芬,2016,2017-04-26,2.0,0.0
312,603228,景旺电子,2016,2017-04-26,4.0,0.0
313,300506,名家汇,2016,2017-04-26,1.0,0.0
314,603881,数据港,2016,2017-04-26,0.4,0.0
315,300576,容大感光,2016,2017-04-26,1.0,5.0
316,300509,新美星,2016,2017-04-26,4.5,0.0
317,300527,华舟应急,2016,2017-04-26,0.4,0.5
318,603708,家家悦,2016,2017-04-26,4.5,3.0
319,300599,雄塑科技,2016,2017-04-26,1.0,0.0
320,300468,四方精创,2016,2017-04-26,2.5,0.0
321,002779,中坚科技,2016,2017-04-26,0.6,0.0
322,603300,华铁科技,2016,2017-04-26,0.4,0.0
323,603266,天龙股份,2016,2017-04-26,2.5,0.0
324,300462,华铭智能,2016,2017-04-26,0.7,0.0
325,603703,盛洋科技,2016,2017-04-26,0.2,0.0
326,603828,柯利达,2016,2017-04-26,1.0,8.0
327,603117,万林股份,2016,2017-04-26,1.0,0.0
328,300460,惠伦晶体,2016,2017-04-26,0.5,0.0
329,300489,中飞股份,2016,2017-04-26,0.3,0.0
330,300430,诚益通,2016,2017-04-26,0.9,0.0
331,300456,耐威科技,2016,2017-04-26,0.5,0.0
332,300439,美康生物,2016,2017-04-26,0.6,0.0
333,300465,高伟达,2016,2017-04-26,0.1,0.0
334,300438,鹏辉能源,2016,2017-04-26,1.0,0.0
335,300432,富临精工,2016,2017-04-26,3.0,0.0
336,300437,清水源,2016,2017-04-26,0.8,0.0
337,300488,恒锋工具,2016,2017-04-26,2.5,6.0
338,300417,南华仪器,2016,2017-04-26,2.5,0.0
339,002752,昇兴股份,2016,2017-04-26,0.5,3.0
340,002714,牧原股份,2016,2017-04-26,6.9,0.0
341,300382,斯莱克,2016,2017-04-26,10.0,15.0
342,300405,科隆精化,2016,2017-04-26,0.0,5.0
343,603777,来伊份,2016,2017-04-26,3.5,0.0
344,002719,麦趣尔,2016,2017-04-26,0.5,0.0
345,603088,宁波精达,2016,2017-04-26,1.1,0.0
346,002726,龙大肉食,2016,2017-04-26,1.6,0.0
347,300384,三联虹普,2016,2017-04-26,3.0,0.0
348,300355,蒙草生态,2016,2017-04-26,0.6,6.0
349,002707,众信旅游,2016,2017-04-26,0.3,0.0
350,300357,我武生物,2016,2017-04-26,2.5,0.0
351,002711,欧浦智网,2016,2017-04-26,1.5,6.0
352,002678,珠江钢琴,2016,2017-04-26,0.7,0.0
353,300316,晶盛机电,2016,2017-04-26,1.0,0.0
354,300429,强力新材,2016,2017-04-26,1.0,0.0
355,002671,龙泉股份,2016,2017-04-26,0.1,0.0
356,300299,富春股份,2016,2017-04-26,0.8,5.0
357,300311,任子行,2016,2017-04-26,0.5,0.0
358,300582,英飞特,2016,2017-04-26,1.1,5.0
359,300326,凯利泰,2016,2017-04-26,0.3,0.0
360,300292,吴通控股,2016,2017-04-26,0.5,0.0
361,603729,龙韵股份,2016,2017-04-26,0.6,0.0
362,300297,蓝盾股份,2016,2017-04-26,0.3,0.0
363,300281,金明精机,2016,2017-04-26,0.5,0.0
364,603001,奥康国际,2016,2017-04-26,6.0,0.0
365,300262,巴安水务,2016,2017-04-26,0.1,5.0
366,300242,明家联合,2016,2017-04-26,0.3,0.0
367,002590,万安科技,2016,2017-04-26,0.3,0.0
368,300219,鸿利智汇,2016,2017-04-26,0.3,0.0
369,300201,海伦哲,2016,2017-04-26,0.2,0.0
370,300192,科斯伍德,2016,2017-04-26,0.2,0.0
371,300220,金运激光,2016,2017-04-26,0.1,0.0
372,300195,长荣股份,2016,2017-04-26,1.5,0.0
373,300203,聚光科技,2016,2017-04-26,1.5,0.0
374,300183,东软载波,2016,2017-04-26,2.5,0.0
375,300178,腾邦国际,2016,2017-04-26,0.3,0.0
376,300166,东方国信,2016,2017-04-26,0.5,6.0
377,300170,汉得信息,2016,2017-04-26,0.5,0.0
378,002609,捷顺科技,2016,2017-04-26,1.2,0.0
379,300168,万达信息,2016,2017-04-26,0.3,0.0
380,300158,振东制药,2016,2017-04-26,0.5,0.0
381,300289,利德曼,2016,2017-04-26,0.1,0.0
382,601339,百隆东方,2016,2017-04-26,1.5,0.0
383,300136,信维通信,2016,2017-04-26,0.5,0.0
384,300137,先河环保,2016,2017-04-26,1.0,0.0
385,002477,雏鹰农牧,2016,2017-04-26,0.7,0.0
386,300109,新开源,2016,2017-04-26,1.0,0.0
387,300129,泰胜风能,2016,2017-04-26,0.7,0.0
388,300118,东方日升,2016,2017-04-26,1.5,0.0
389,300094,国联水产,2016,2017-04-26,0.1,0.0
390,601718,际华集团,2016,2017-04-26,0.5,0.0
391,300272,开能环保,2016,2017-04-26,1.0,2.0
392,300084,海默科技,2016,2017-04-26,0.1,0.0
393,300074,华平股份,2016,2017-04-26,0.2,0.0
394,603168,莎普爱思,2016,2017-04-26,4.7,4.0
395,300185,通裕重工,2016,2017-04-26,0.4,0.0
396,002392,北京利尔,2016,2017-04-26,0.2,0.0
397,002361,神剑股份,2016,2017-04-26,0.5,0.0
398,002549,凯美特气,2016,2017-04-26,1.0,1.0
399,300013,新宁物流,2016,2017-04-26,0.1,0.0
400,300053,欧比特,2016,2017-04-26,0.2,0.0
401,300010,立思辰,2016,2017-04-26,0.3,0.0
402,300032,金龙机电,2016,2017-04-26,1.0,0.0
403,300171,东富龙,2016,2017-04-26,1.0,0.0
404,002412,汉森制药,2016,2017-04-26,5.0,0.0
405,002496,辉丰股份,2016,2017-04-26,0.5,0.0
406,300445,康斯特,2016,2017-04-26,0.5,0.0
407,002293,罗莱生活,2016,2017-04-26,2.0,0.0
408,002266,浙富控股,2016,2017-04-26,0.1,0.0
409,002805,丰元股份,2016,2017-04-26,0.6,0.0
410,002322,理工环科,2016,2017-04-26,3.0,0.0
411,002212,南洋股份,2016,2017-04-26,0.2,0.0
412,002201,九鼎新材,2016,2017-04-26,0.0,3.0
413,300477,合纵科技,2016,2017-04-26,1.5,0.0
414,603069,海汽集团,2016,2017-04-26,0.6,0.0
415,002254,泰和新材,2016,2017-04-26,1.0,0.0
416,002160,常铝股份,2016,2017-04-26,1.0,0.0
417,002121,科陆电子,2016,2017-04-26,0.3,0.0
418,002093,国脉科技,2016,2017-04-26,0.1,0.0
419,002287,奇正藏药,2016,2017-04-26,3.9,0.0
420,300180,华峰超纤,2016,2017-04-26,0.3,0.0
421,002091,江苏国泰,2016,2017-04-26,2.0,3.0
422,002057,中钢天源,2016,2017-04-26,0.2,0.0
423,002405,四维图新,2016,2017-04-26,0.4,0.0
424,300189,神农基因,2016,2017-04-26,0.1,0.0
425,002088,鲁阳节能,2016,2017-04-26,1.0,5.0
426,002067,景兴纸业,2016,2017-04-26,0.7,0.0
427,002298,中电鑫龙,2016,2017-04-26,0.4,0.0
428,002110,三钢闽光,2016,2017-04-26,2.0,0.0
429,601169,北京银行,2016,2017-04-26,2.5,2.0
430,002673,西部证券,2016,2017-04-26,1.1,0.0
431,002035,华帝股份,2016,2017-04-26,3.0,6.0
432,002017,东信和平,2016,2017-04-26,0.3,0.0
433,600461,洪城水业,2016,2017-04-26,1.8,0.0
434,600467,好当家,2016,2017-04-26,0.1,0.0
435,000979,中弘股份,2016,2017-04-26,0.1,4.0
436,000782,美达股份,2016,2017-04-26,0.2,0.0
437,000729,燕京啤酒,2016,2017-04-26,0.4,0.0
438,000713,丰乐种业,2016,2017-04-26,0.2,0.0
439,000701,厦门信达,2016,2017-04-26,0.6,0.0
440,000672,上峰水泥,2016,2017-04-26,0.3,0.0
441,000669,金鸿能源,2016,2017-04-26,1.0,0.0
442,000650,仁和药业,2016,2017-04-26,1.0,0.0
443,000627,天茂集团,2016,2017-04-26,0.3,0.0
444,000571,新大洲A,2016,2017-04-26,0.3,0.0
445,000540,中天金融,2016,2017-04-26,2.0,0.0
446,000539,粤电力A,2016,2017-04-26,0.8,0.0
447,600883,博闻科技,2016,2017-04-26,0.2,0.0
448,600863,内蒙华电,2016,2017-04-26,0.2,0.0
449,000415,渤海金控,2016,2017-04-26,0.5,0.0
450,000156,华数传媒,2016,2017-04-26,1.4,0.0
451,600694,大商股份,2016,2017-04-26,7.2,0.0
452,600674,川投能源,2016,2017-04-26,3.0,0.0
453,600522,中天科技,2016,2017-04-26,1.0,0.0
454,600466,蓝光发展,2016,2017-04-26,1.0,0.0
455,600317,营口港,2016,2017-04-26,0.2,0.0
456,600059,古越龙山,2016,2017-04-26,1.0,0.0
457,600057,象屿股份,2016,2017-04-26,1.0,0.0
458,300583,赛托生物,2016,2017-04-25,1.0,0.0
459,300589,江龙船艇,2016,2017-04-25,0.3,3.0
460,300607,拓斯达,2016,2017-04-25,2.0,8.0
461,601595,上海电影,2016,2017-04-25,2.5,0.0
462,603559,中通国脉,2016,2017-04-25,1.0,5.0
463,300530,达志科技,2016,2017-04-25,6.2,0.0
464,300508,维宏股份,2016,2017-04-25,1.4,0.0
465,002824,和胜股份,2016,2017-04-25,1.7,5.0
466,300513,恒泰实达,2016,2017-04-25,1.2,6.0
467,603031,安德利,2016,2017-04-25,1.7,0.0
468,300551,古鳌科技,2016,2017-04-25,0.6,0.0
469,300566,激智科技,2016,2017-04-25,2.0,5.0
470,300478,杭州高新,2016,2017-04-25,1.5,0.0
471,603886,元祖股份,2016,2017-04-25,2.3,0.0
472,300461,田中精机,2016,2017-04-25,0.6,0.0
473,002776,柏堡龙,2016,2017-04-25,0.7,0.0
474,603355,莱克电气,2016,2017-04-25,2.6,0.0
475,300470,日机密封,2016,2017-04-25,2.0,0.0
476,002831,裕同科技,2016,2017-04-25,5.0,0.0
477,002816,和科达,2016,2017-04-25,0.5,0.0
478,002837,英维克,2016,2017-04-25,3.0,15.0
479,601366,利群股份,2016,2017-04-25,1.0,0.0
480,300421,力星股份,2016,2017-04-25,4.0,0.0
481,300415,伊之密,2016,2017-04-25,1.8,8.0
482,603939,益丰药房,2016,2017-04-25,3.0,0.0
